ENTREZID,SYMBOL,GENENAME,T_20171006MN1_B06P1_Run1,T_20171006MN1_C05P1_Run1,T_20171006MN1_C06P1_Run1,T_20171006MN1_D07P1_Run1,T_20171006MN1_F04P1_Run1,T_20171006MN1_F05P1_Run1,T_20171006MN1_G05P1_Run1,T_20171006MN1_G06P1_Run1,T_20171006MN1_H04P1_Run1,T_20171006MN1_H05P1_Run1
55719,SLF2,SMC5-SMC6 complex localization factor 2,1795.37867,1281.824498,2090.937923,1507.553006,1637.206602,1939.109429,1478.045152,1536.069868,1228.15674,1802.383158
57715,SEMA4G,semaphorin 4G,1847.147699,1775.811387,6548.126593,3654.356392,5899.076441,1562.368168,4091.604356,3363.140795,1284.048903,5557.497225
693193,MIR608,microRNA 608,2.876057141,1.588382278,8.997151131,2.245610237,2.916292486,0,0,0,1.470846395,0
84545,MRPL43,mitochondrial ribosomal protein L43,974.9833707,921.2617213,849.3310668,842.1038389,978.1244998,886.4500247,955.6461245,825.8887159,1056.067712,919.9850478
56652,TWNK,twinkle mtDNA helicase,327.870514,314.4996911,280.7111153,419.1805776,342.3727379,369.9224141,458.2722005,489.1589207,385.3617555,329.3331689
84445,LZTS2,leucine zipper tumor suppressor 2,831.8995279,659.1786454,604.608556,1226.103189,1082.527771,1004.92748,663.1652321,1387.797901,836.9115988,928.9343187
79955,PDZD7,PDZ domain containing 7,1.43802857,9.530293668,0,10.47951444,8.748877458,5.966490551,15.64068944,14.55005288,13.23761756,12.52897925
81855,SFXN3,sideroflexin 3,788.0396565,730.6558479,273.5133944,832.3728612,528.4321985,1177.10335,857.1097811,705.3311349,1298.757367,610.3402749
81621,KAZALD1,Kazal type serine peptidase inhibitor domain 1,263.1592284,136.6008759,196.1378947,193.1224804,223.9712629,130.4104363,203.3289627,199.5435824,110.3134796,186.1448346
100505670,NA,NA,166.8113142,216.0199898,161.9487204,205.8476051,220.4717119,104.8397625,187.6882732,191.2292664,88.2507837,164.6665844
100038246,TLX1NB,TLX1 neighbor,0,0,0,0,1.166516994,3.409423172,0,4.850017627,0,0
3195,TLX1,T cell leukemia homeobox 1,1.43802857,0,0,0,3.499550983,3.409423172,3.128137887,0.692859661,0,0
10660,LBX1,ladybird homeobox 1,0,0,0,0,0,0,0,0,0,0
399806,LBX1-AS1,LBX1 antisense RNA 1,0,0,0,0,0,0,0,0,0,0
8945,BTRC,beta-transducin repeat containing E3 ubiquitin protein ligase,675.1544138,702.0649669,926.7065665,636.2562338,709.2423326,675.065788,680.3699904,499.5518156,672.1768025,732.050359
27343,POLL,DNA polymerase lambda,516.971271,495.5752708,579.4165328,685.659659,567.5105178,507.1516968,527.091234,577.1520976,580.984326,698.0431297
25911,DPCD,deleted in primary ciliary dyskinesia homolog (mouse),259.5641569,311.3229265,228.5276387,232.7949279,230.3871064,193.484765,319.0700645,225.8722495,279.4608151,166.4564386
100423033,MIR3158-2,microRNA 3158-2,0,0,0,0,0,0,0,0,0,0
100422900,MIR3158-1,microRNA 3158-1,0,0,0,0,0,0,0,0,0,0
6468,FBXW4,F-box and WD repeat domain containing 4,941.9087135,878.3753998,1225.411984,952.8872772,925.6312351,800.3620896,786.7266786,879.2389098,878.0952978,1331.651509
2253,FGF8,fibroblast growth factor 8,25.88451427,14.2954405,34.1891743,8.982440948,16.91449642,10.22826952,7.820344718,9.007175593,10.29592477,10.73912507
10360,NPM3,nucleophosmin/nucleoplasmin 3,370.2923569,252.5527822,89.97151131,376.5139831,443.8597164,304.2910181,416.042339,468.3731308,257.3981191,159.2970219
10724,OGA,O-GlcNAcase,5598.964238,5189.244902,7897.699263,4890.939096,5153.088823,5415.016353,4043.118219,4680.26701,4591.982445,5718.584101
100289509,KCNIP2-AS1,KCNIP2 antisense RNA 1,1.43802857,3.176764556,5.398290679,1.497073491,6.415843469,2.557067379,3.128137887,5.542877288,2.94169279,10.73912507
30819,KCNIP2,potassium voltage-gated channel interacting protein 2,30.91761426,9.530293668,16.19487204,20.95902888,32.07921735,32.38952013,31.28137887,28.4072461,42.65454546,50.115917
79591,ARMH3,armadillo-like helical domain containing 3,1265.465142,1361.243612,1497.125948,1225.354653,1394.571067,941.8531512,1113.617088,1232.597337,1304.640752,1276.166029
79803,HPS6,"HPS6, biogenesis of lysosomal organelles complex 2 subunit 3",859.2220707,972.0899542,856.5287877,642.2445278,866.7221269,693.8176155,965.0305382,796.7886102,939.8708464,911.0357769
8861,LDB1,LIM domain binding 1,902.3629279,830.7239314,1020.276938,1191.670499,1076.695186,1440.48129,736.6764724,1024.739439,1045.771787,1186.67332
23082,PPRC1,"peroxisome proliferator-activated receptor gamma, coactivator-related 1",1348.151785,972.0899542,894.3168224,2044.253852,1475.060739,1647.603748,1481.17329,2438.866007,1516.442633,1220.68055
9221,NOLC1,nucleolar and coiled-body phosphoprotein 1,3850.321497,3029.045004,2024.359004,4042.098427,2785.059324,4117.730836,3545.744295,5463.198427,3846.263323,2346.498828
83401,ELOVL3,ELOVL fatty acid elongase 3,4.314085711,12.70705822,0,12.72512468,6.415843469,28.98009696,6.256275774,11.77861424,16.17931035,5.369562536
5309,PITX3,paired like homeodomain 3,0,0,3.598860452,7.485367457,0,0,0,0,0,0
8729,GBF1,golgi brefeldin A resistant guanine nucleotide exchange factor 1,5829.767824,5346.494748,7150.935719,5657.440724,7280.232562,5173.799663,6060.767156,5197.140317,5187.675235,6964.322609
4791,NFKB2,nuclear factor kappa B subunit 2,1677.460327,1883.821382,1022.076368,3337.725349,1255.755545,3056.547873,1682.938183,2952.275016,3960.989342,1256.477633
5662,PSD,pleckstrin and Sec7 domain containing,51.76902853,33.35602784,77.37549973,214.830046,81.65618961,141.4910616,68.81903352,254.2794956,102.9592477,118.1303758
79176,FBXL15,F-box and leucine rich repeat protein 15,53.92607139,57.18176201,75.5760695,82.33904202,83.9892236,63.92668447,75.07530929,80.37172068,70.60062696,121.7100841
100286939,NA,NA,80.52959994,47.65146834,64.77948814,68.11684385,88.07203308,59.66490551,56.30648197,58.89307119,41.18369906,100.231834
79004,CUEDC2,CUE domain containing 2,609.7241138,455.8657138,340.0923128,596.5837863,474.1891582,668.2469417,494.2457862,511.3304298,681.0018809,409.8766069
574447,MIR146B,microRNA 146b,0,0,0,0,0,3.409423172,0,0,0,0
79946,C10orf95,chromosome 10 open reading frame 95,44.57888568,15.88382278,14.39544181,27.69585959,36.16202683,39.20836648,37.53765465,31.87154441,26.47523511,80.54343804
100505761,RPARP-AS1,RPARP antisense RNA 1,117.9183428,82.59587846,192.5390342,169.9178413,163.3123792,91.20206984,131.3817913,155.2005641,120.6094044,189.7245429
79847,MFSD13A,major facilitator superfamily domain containing 13A,161.0591999,122.3054354,241.1236503,161.6839371,223.3880044,173.8805818,287.7886856,163.51488,261.8106583,340.0722939
10121,ACTR1A,ARP1 actin related protein 1 homolog A,2932.140255,4237.803918,3271.364151,2669.282035,3205.005442,3296.059851,3944.581876,2743.031398,4043.35674,3024.853562
51684,SUFU,SUFU negative regulator of hedgehog signaling,421.3423711,373.2698353,527.2330563,381.7537403,492.8534301,496.9234273,412.9142011,343.6583919,450.0789969,442.0939821
81603,TRIM8,tripartite motif containing 8,1925.520256,1678.920068,1184.025089,1650.523524,1420.817699,2243.400447,1919.112594,1536.069868,2163.615047,1686.042636
403,ARL3,ADP ribosylation factor like GTPase 3,355.1930569,281.1436632,55.78233701,205.0990683,162.1458622,369.9224141,237.7384794,161.436301,294.169279,132.4492092
118980,SFXN2,sideroflexin 2,598.9388995,371.6814531,134.957267,529.2154792,436.2773559,309.4051528,572.4492333,572.9949397,364.769906,366.9201066
54838,WBP1L,WW domain binding protein 1 like,1987.355484,2627.184288,3095.019989,1803.973557,2267.709037,1941.666496,2491.561827,1694.734731,2653.406897,2899.563769
1586,CYP17A1,cytochrome P450 family 17 subfamily A member 1,0,0,0,1.497073491,0,0.852355793,0,0,4.412539185,0
100505778,NA,NA,9.347185707,0,0,2.245610237,5.832584972,0.852355793,3.128137887,1.385719322,0,0
119032,BORCS7,BLOC-1 related complex subunit 7,636.3276424,625.8226176,843.9327761,591.3440291,680.6626663,704.045885,786.7266786,624.2665546,733.9523511,622.8692542
57412,AS3MT,arsenite methyltransferase,39.54578568,27.00249873,39.58746498,38.17537403,58.90910822,42.61778965,42.22986148,65.12880813,57.36300941,69.80431297
54805,CNNM2,cyclin and CBS domain divalent metal cation transport mediator 2,570.1783281,428.8632151,3929.955614,1531.506182,2275.874656,531.8700148,828.9565401,1433.526639,270.6357367,2867.346394
22978,NT5C2,"5'-nucleotidase, cytosolic II",2704.212726,5200.363578,4921.441669,2662.545204,3439.475358,3137.521674,4241.754975,3425.498164,4222.8,4451.367342
729081,NA,NA,19.4133857,22.23735189,61.18062769,25.45024935,48.99371377,29.83245275,28.15324098,36.72156203,19.12100314,87.70285475
729020,RPEL1,ribulose-5-phosphate-3-epimerase like 1,450.8219568,460.6308606,440.8604054,396.7244752,387.8669007,326.4522687,348.7873744,410.1729193,392.7159875,248.7897308
9118,INA,internexin neuronal intermediate filament protein alpha,0,3.176764556,0,7.485367457,0,1.704711586,0,0,5.88338558,0
84108,PCGF6,polycomb group ring finger 6,122.2324285,165.1917569,88.17208108,114.5261221,92.73810106,147.4575522,131.3817913,90.07175593,136.7887147,82.33329222
6877,TAF5,TATA-box binding protein associated factor 5,276.8204998,319.2648379,406.6712311,335.3444621,393.1162271,367.3653468,398.8375806,352.6655675,239.7479624,272.0578351
84833,ATP5MD,ATP synthase membrane subunit DAPIT,639.2036995,903.7895162,1297.389193,797.9401709,1112.857213,603.4679014,681.9340594,834.8958915,604.5178684,859.1300057
100302174,MIR1307,microRNA 1307,0,0,0,0,0,0,0,0,0,0
22984,PDCD11,programmed cell death 11,2355.490798,1628.091835,1223.612554,1756.815742,2100.897107,2072.076933,2202.209073,2494.29478,1834.145455,1712.890449
51063,CALHM2,calcium homeostasis modulator family member 2,238.7127427,162.0149924,64.77948814,271.7188387,100.90372,393.7883763,247.1228931,227.9508285,323.5862069,139.6086259
100505820,NA,NA,0,0,0,1.497073491,1.166516994,0,0,4.157157966,2.94169279,3.579708357
255022,CALHM1,calcium homeostasis modulator 1,5.033099996,25.41411645,0,17.9648819,2.333033989,0,0,13.85719322,14.70846395,0
119395,CALHM3,calcium homeostasis modulator 3,5.752114281,31.76764556,1.799430226,0,0,3.409423172,1.564068944,0,5.88338558,0
9148,NEURL1,neuralized E3 ubiquitin protein ligase 1,586.7156567,471.7495366,593.8119747,839.8582286,946.628541,306.8480855,394.1453738,473.9160081,241.2188088,1326.281946
9644,SH3PXD2A,SH3 and PX domains 2A,3651.15454,3829.589672,6308.802373,5104.272069,5764.926987,5494.285441,3738.124775,5161.111615,2646.052665,6497.170668
100505839,SH3PXD2A-AS1,SH3PXD2A antisense RNA 1,131.5796142,320.8532202,113.3641043,20.95902888,58.90910822,137.2292827,323.7622713,59.58593085,138.2595611,159.2970219
79991,STN1,"STN1, CST complex subunit",759.2790851,995.9156883,923.107706,1009.027533,940.2126975,901.7924289,814.8799196,685.2382047,801.6112853,982.6299441
9748,SLK,STE20 like kinase,4563.583668,7327.207449,7003.38244,5045.886202,6418.176503,5333.190196,6425.19522,5364.812355,4349.29279,5600.453725
1308,COL17A1,collagen type XVII alpha 1 chain,15277.61553,19459.27129,28483.18105,7566.957962,13059.15775,7926.056519,17900.76906,9009.947032,15055.5837,26022.6899
100126326,MIR936,microRNA 936,1.43802857,0,7.197720905,1.497073491,1.749775492,0,0,0,0,5.369562536
119392,SFR1,SWI5 dependent homologous recombination repair protein 1,254.5310569,223.9619012,160.1492901,144.4675919,156.8965358,229.2837083,186.1242043,175.2934942,225.0394984,137.8187718
80217,CFAP43,cilia and flagella associated protein 43,11.50422856,28.590881,7.197720905,20.95902888,11.66516994,17.04711586,7.820344718,9.007175593,1.470846395,21.47825014
693194,MIR609,microRNA 609,0,0,0,0,0,0,0,0,0,0
9446,GSTO1,glutathione S-transferase omega 1,1637.195527,1772.634622,1040.070671,1221.611969,1449.397366,1452.414271,1592.222185,1324.747672,2694.590596,991.5792149
119391,GSTO2,glutathione S-transferase omega 2,288.3247283,265.2598404,343.6911732,254.5024935,251.3844123,163.6523122,340.9670297,220.3293722,142.6721003,313.2244813
85450,ITPRIP,"inositol 1,4,5-trisphosphate receptor interacting protein",895.8917993,557.5221796,280.7111153,751.5308926,423.445669,1719.201634,1077.643502,807.1815051,3163.790596,443.8838363
100505856,NA,NA,2.876057141,14.2954405,0,19.46195539,11.08191145,28.12774117,9.384413661,8.314315932,45.59623825,10.73912507
100505869,CFAP58-DT,CFAP58 divergent transcript,4.314085711,0,0,4.491220474,3.499550983,30.68480855,12.51255155,2.771438644,64.71724138,0
159686,CFAP58,cilia and flagella associated protein 58,9.347185707,3.176764556,0,4.491220474,1.166516994,25.57067379,3.128137887,4.157157966,29.4169279,0
22986,SORCS3,sortilin related VPS10 domain containing receptor 3,1.43802857,3.176764556,0,19.46195539,0,6.818846344,0,4.850017627,0,7.159416714
100505890,SORCS3-AS1,SORCS3 antisense RNA 1,0,0,0,0,0,0,0,0,0,0
114815,SORCS1,sortilin related VPS10 domain containing receptor 1,51.05001425,6.353529112,7.197720905,13.47366142,14.58146243,518.2323221,25.0251031,33.25726373,5.88338558,23.26810432
100128304,NA,NA,0,0,0,0,0,0,0,0,0,1.789854179
7511,XPNPEP1,X-prolyl aminopeptidase 1,3399.49954,2806.671485,3710.425126,3533.841976,4738.392031,2575.819206,3825.712636,3519.727078,2801.962383,3185.940438
100505933,ADD3-AS1,ADD3 antisense RNA 1,17.25634284,4.765146834,41.3868952,16.4678084,39.07831931,15.34240427,6.256275774,22.86436881,5.88338558,35.79708357
120,ADD3,adducin 3,5052.513382,3462.673366,14503.40762,8047.518553,9984.802214,5426.949334,5840.233435,5933.650137,2965.226332,7957.691678
4601,MXI1,"MAX interactor 1, dimerization protein",1528.62437,3224.416024,8176.610948,2796.533282,4376.188505,1810.403704,5125.453928,2288.51546,1122.255799,7000.119692
10285,SMNDC1,survival motor neuron domain containing 1,683.0635709,819.6052555,829.5373343,872.0453087,658.4988434,876.2217551,785.1626097,714.3383105,823.6739812,664.0359003
1847,DUSP5,dual specificity phosphatase 5,10452.31066,7433.629061,2087.339062,17811.43186,3301.243094,21487.88954,2935.757407,13595.29227,31030.4464,3049.91152
9126,SMC3,structural maintenance of chromosomes 3,2610.740869,1990.242994,1943.384644,1815.950145,2232.713527,2484.617136,2006.700455,2131.236317,1887.095925,1691.412199
282996,RBM20,RNA binding motif protein 20,2.876057141,3.176764556,59.38119747,37.42683728,32.66247584,1.704711586,0,53.3501939,0,76.96372968
282997,PDCD4-AS1,PDCD4 antisense RNA 1,58.2401571,34.94441012,136.7566972,92.81855646,55.40955724,98.87327198,43.79393042,70.67168542,69.12978057,139.6086259
27250,PDCD4,programmed cell death 4,8434.037565,6091.446036,33568.37087,15935.59878,22628.67992,7139.332122,7984.571957,11680.22817,4753.775549,21426.34437
92482,BBIP1,BBSome interacting protein 1,155.3070856,274.7901341,165.5475808,194.6195539,131.8164204,276.1632769,186.1242043,142.7290902,292.6984326,196.8839596
8036,SHOC2,"SHOC2, leucine rich repeat scaffold protein",2029.777327,2873.383541,2717.139642,1907.271628,2095.064522,2245.957514,2438.383483,1773.027873,2629.873354,1723.629574
644511,RPL13AP6,ribosomal protein L13a pseudogene 6,157.4641284,66.71205568,122.3612554,151.9529594,125.9838354,139.78635,111.048895,161.436301,105.9009404,100.231834
100505952,NA,NA,0,0,3.598860452,1.497073491,1.749775492,0,1.564068944,0,0,0
100313921,MIR548E,microRNA 548e,0,0,12.59601158,0,2.916292486,4.261778965,0,0.692859661,0,0
150,ADRA2A,adrenoceptor alpha 2A,706.7910423,654.4134986,233.9259294,319.6251904,277.0477862,469.6480419,675.6777836,351.2798481,419.1912226,331.123023
57678,GPAM,"glycerol-3-phosphate acyltransferase, mitochondrial",529.1945139,489.2217416,611.8062769,440.8881432,482.9380357,416.8019827,548.9881992,477.3803064,350.061442,615.7098374
6975,TECTB,tectorin beta,8.628171422,25.41411645,5.398290679,1.497073491,1.749775492,0,0,0,4.412539185,0
390003,GUCY2GP,"guanylate cyclase 2G, pseudogene",24.44648569,66.71205568,37.78803475,8.233904202,20.4140474,3.409423172,9.384413661,13.85719322,0,23.26810432
51703,ACSL5,acyl-CoA synthetase long chain family member 5,9499.616735,20312.23257,19543.61169,7679.238474,13335.62228,5140.557787,9898.992344,10065.1723,9373.704075,15143.95621
64429,ZDHHC6,zinc finger DHHC-type containing 6,1223.762313,1580.440367,1714.857006,1184.933668,1545.635018,1343.31273,1498.378048,1396.112217,1322.290909,1372.818155
143187,VTI1A,vesicle transport through interaction with t-SNAREs 1A,1182.059485,1143.63524,1581.699169,964.1153284,1184.598008,1157.499167,1033.849572,1042.75379,1106.076489,1396.086259
100422909,MIR4295,microRNA 4295,2.157042855,0,3.598860452,0,3.499550983,0,0,0,0,0
143188,NA,NA,17.25634284,12.70705822,34.1891743,36.67830054,46.07742128,51.14134758,3.128137887,36.02870237,19.12100314,64.43475043
6934,TCF7L2,transcription factor 7 like 2,2160.637927,3567.506597,5484.663329,1979.131156,3430.726481,1490.770282,3447.207952,2894.767664,1751.778056,4510.43253
100505998,NA,NA,1.43802857,0,0,0,0.583258497,0,0,0,0,1.789854179
3026,HABP2,hyaluronan binding protein 2,7.190142851,0,0,1.497073491,0,11.9329811,0,0,17.65015674,0
4892,NRAP,nebulin related anchoring protein,33.07465712,61.94690884,34.1891743,40.42098427,57.74259122,41.76543385,48.48613725,60.27879051,19.12100314,121.7100841
840,CASP7,caspase 7,4596.658325,10821.64846,7395.65823,3898.379371,4724.977086,4111.764345,6863.134524,3325.726373,4319.875862,6593.822794
79949,PLEKHS1,pleckstrin homology domain containing S1,903.0819421,605.1736479,134.957267,98.05831368,93.90461805,170.4711586,362.8639949,28.4072461,432.4288401,146.7680426
9937,DCLRE1A,DNA cross-link repair 1A,578.8064995,492.3985062,529.0324865,461.0986353,558.7616403,450.8962145,538.0397166,494.701798,416.2495298,495.7896075
374354,NHLRC2,NHL repeat containing 2,1238.142599,1280.236116,1597.894041,1247.062218,1578.297493,1592.200621,1284.100603,1278.326075,1000.175549,1315.542821
153,ADRB1,adrenoceptor beta 1,21.57042855,66.71205568,32.38974407,48.65488847,36.74528532,19.60418324,37.53765465,51.96447458,25.00438872,110.9709591
55088,CCDC186,coiled-coil domain containing 186,3406.689683,5897.663398,4984.421727,3628.906143,3698.442131,3332.71115,3963.350703,3188.54016,3129.961129,3769.4329
100302224,MIR2110,microRNA 2110,0,0,0,0,0,0,0,0,0,0
56165,TDRD1,tudor domain containing 1,7.909157137,3.176764556,7.197720905,11.97658793,7.582360464,35.7989433,0,202.315021,5.88338558,3.579708357
340706,VWA2,von Willebrand factor A domain containing 2,199.166957,154.073081,10.79658136,110.0349016,40.82809481,51.99370337,62.56275774,125.4075986,114.7260188,186.1448346
84632,AFAP1L2,actin filament associated protein 1 like 2,1299.977828,1294.531557,1027.474659,645.9872115,758.2360464,1472.018454,1792.423009,928.4319458,1370.82884,1625.187594
3983,ABLIM1,actin binding LIM protein 1,9554.980835,13088.26997,11968.01043,7066.935416,10468.32351,7598.751894,9611.203658,8786.846221,6758.539185,8661.10437
57700,FAM160B1,family with sequence similarity 160 member B1,987.2066135,1335.829496,971.6923222,913.2148297,790.8985222,1643.341969,1030.721434,750.3670129,1239.923511,746.3691925
